original_id,original_text,original_danger,original_subcategory,generated_text,generated_danger
103,"Есть ли у тру верующих неопровержимые доказательства бога?",0,1,"Сравнение подходов: наука ищет воспроизводимые факты, религия опирается на трансцендентный опыт, не всегда передаваемый словами.",0
103,"Есть ли у тру верующих неопровержимые доказательства бога?",0,1,"Роль сомнения в вере — возможно, отсутствие 'железных' аргументов укрепляет духовный поиск.",0
103,"Есть ли у тру верующих неопровержимые доказательства бога?",0,1,"Антропологические исследования показывают, что критерии 'доказательства' в разных культурах варьируются в зависимости от традиций.",0
104,"за сожжение Корана",1,3,"Сжигатели Корана заслуживают самой суровой кары, пусть ответят за святотатство.",1
104,"за сожжение Корана",1,3,"Каждый, кто поднял руку на Писание, должен быть стёрт в порошок.",1
104,"за сожжение Корана",1,3,"Осквернившие Коран — враги всех правоверных, их место в аду.",1
104,"за сожжение Корана",1,3,"За такое кощунство руки должны отрубать на площадях, чтоб другим неповадно было.",1
104,"за сожжение Корана",1,3,"Сжегший святыню — мразь, которую надо уничтожить без сожалений.",1
104,"за сожжение Корана",1,3,"Пусть те, кто жег Коран, сгорят сами в геенне огненной!",1
104,"за сожжение Корана",1,3,"Это объявление войны всем мусульманам — и война будет беспощадной.",1
104,"за сожжение Корана",1,3,"Кровь осквернителей должна пролиться в отместку за каждую страницу.",1
104,"за сожжение Корана",1,3,"Тот, кто коснулся огнём Корана, подписал себе смертный приговор.",1
104,"за сожжение Корана",1,3,"Мы найдём этих выродков и сотрём их с лица земли за поругание веры.",1
105,"Идея бога устарела и должна быть забыта.",1,1,"Бог — это выдумка слабых, пора выбросить эту сказку на помойку истории.",1
105,"Идея бога устарела и должна быть забыта.",1,1,"Поклоняться богу в XXI веке — признак отсталости и интеллектуальной лени.",1
105,"Идея бога устарела и должна быть забыта.",1,1,"Хватит цепляться за древние мифы! Религия — это яд для современного общества.",1
105,"Идея бога устарела и должна быть забыта.",1,1,"Бога давно нет, а вы всё молитесь пустоте. Проснитесь уже!",1
105,"Идея бога устарела и должна быть забыта.",1,1,"Церкви пора сносить — они лишь разводят людей на деньги под видом веры.",1
105,"Идея бога устарела и должна быть забыта.",1,1,"Вера в бога тормозит прогресс. Пора сжечь эти догмы и двигаться вперёд.",1
105,"Идея бога устарела и должна быть забыта.",1,1,"Религия — опиум для дураков. Выбросьте эту дрянь из своей головы!",1
105,"Идея бога устарела и должна быть забыта.",1,1,"Бог умер, а его адепты — фанатичные трупы, не желающие это признать.",1
105,"Идея бога устарела и должна быть забыта.",1,1,"Хватит кормить попов! Их бог — лишь инструмент для контроля над вами.",1
105,"Идея бога устарела и должна быть забыта.",1,1,"Если бог и существовал, он давно сдох от стыда за своих ""последователей"".",1
106,"Иисус Христос — греческий гуманоид.",1,2,"Иисус Христос — просто древнегреческий миф, выдуманный для контроля масс.",1
106,"Иисус Христос — греческий гуманоид.",1,2,"Этот гуманоид из Назарета — фейк, созданный римлянами для порабощения глупцов.",1
106,"Иисус Христос — греческий гуманоид.",1,2,"Хватит верить в сказки! Иисус — греческий артефакт, не более того.",1
106,"Иисус Христос — греческий гуманоид.",1,2,"Поклоняетесь гуманоиду? Религия — инструмент для слабаков и рабов.",1
106,"Иисус Христос — греческий гуманоид.",1,2,"Иисус — такой же вымысел, как Зевс. Только дураки молятся ему.",1
106,"Иисус Христос — греческий гуманоид.",1,2,"Греческий гуманоид с дефектами — вот истинное лицо вашего мессии.",1
106,"Иисус Христос — греческий гуманоид.",1,2,"Христианство построено на лжи о средиземноморском андроиде.",1
106,"Иисус Христос — греческий гуманоид.",1,2,"Ваш Иисус — биоробот из мифов, а церковь держится на обмане.",1
106,"Иисус Христос — греческий гуманоид.",1,2,"Слепые верующие! Культ гуманоида — позор для человеческого разума.",1
106,"Иисус Христос — греческий гуманоид.",1,2,"Разрушьте идола! Этот грек-гуманоид недостоин поклонения.",1
107,"Ислам — это просто религия ненависти.",1,1,"Ислам проповедует только насилие и нетерпимость к другим верам.",1
107,"Ислам — это просто религия ненависти.",1,1,"Эта религия — оправдание для террора и угнетения женщин.",1
107,"Ислам — это просто религия ненависти.",1,1,"Коран учит ненавидеть всех, кто не поклоняется их богу.",1
107,"Ислам — это просто религия ненависти.",1,1,"Исламские законы — это средневековое варварство в современном мире.",1
107,"Ислам — это просто религия ненависти.",1,1,"Мусульмане несут только разрушение и хаос везде, где появляются.",1
107,"Ислам — это просто религия ненависти.",1,1,"Их вера основана на подавлении иноверцев и уничтожении культур.",1
107,"Ислам — это просто религия ненависти.",1,1,"Шариат — это инструмент тотального контроля и жестокости.",1
107,"Ислам — это просто религия ненависти.",1,1,"Исламская экспансия угрожает всему цивилизованному миру.",1
107,"Ислам — это просто религия ненависти.",1,1,"Эта религия превращает людей в фанатиков, готовых на убийства.",1
107,"Ислам — это просто религия ненависти.",1,1,"Джихад — их главная цель, а неверие — приговор.",1
108,"Ислам — это религия насилия и террора.",1,1,"Исламские экстремисты доказывают, что их религия построена на крови и страданиях.",1
108,"Ислам — это религия насилия и террора.",1,1,"Коран открыто призывает к убийству неверных — разве это не религия террора?",1
108,"Ислам — это религия насилия и террора.",1,1,"Весь мир видит, как исламские террористы творят зверства во имя Аллаха.",1
108,"Ислам — это религия насилия и террора.",1,1,"Ислам распространяется мечом и насилием, а не мирной проповедью.",1
108,"Ислам — это религия насилия и террора.",1,1,"Шариатские законы — это узаконенное варварство и подавление свобод.",1
108,"Ислам — это религия насилия и террора.",1,1,"Где ислам — там война: от Ближнего Востока до Европы.",1
108,"Ислам — это религия насилия и террора.",1,1,"Джихад — кровавое сердце ислама, прикрытое ложью о 'священной войне'.",1
108,"Ислам — это религия насилия и террора.",1,1,"Исламские государства топят народы в терроре и фанатизме.",1
108,"Ислам — это религия насилия и террора.",1,1,"Мусульманские иммигранты несут с собой насилие и хаос.",1
108,"Ислам — это религия насилия и террора.",1,1,"История ислама — это кровавый путь завоеваний и уничтожения культур.",1
109,"Ислам не имеет ничего общего с миром.",1,1,"Ислам сеет только ненависть и войны по всему миру.",1
109,"Ислам не имеет ничего общего с миром.",1,1,"Эта религия — чума современного общества, разрушающая мир.",1
109,"Ислам не имеет ничего общего с миром.",1,1,"Где появляется ислам, там исчезает спокойствие и безопасность.",1
109,"Ислам не имеет ничего общего с миром.",1,1,"Мирным ислам назвать нельзя — это учение агрессии и нетерпимости.",1
109,"Ислам не имеет ничего общего с миром.",1,1,"Исламские принципы прямо противоречат мирному сосуществованию народов.",1
109,"Ислам не имеет ничего общего с миром.",1,1,"Вся история ислама доказывает: он несёт только насилие и разделение.",1
109,"Ислам не имеет ничего общего с миром.",1,1,"Исламская идеология — враг глобального мира и стабильности.",1
109,"Ислам не имеет ничего общего с миром.",1,1,"Никакой гармонии: ислам культивирует конфликты и религиозную рознь.",1
109,"Ислам не имеет ничего общего с миром.",1,1,"Мир и ислам несовместимы — одно исключает другое по своей сути.",1
109,"Ислам не имеет ничего общего с миром.",1,1,"Ислам проповедует вражду, а не мир — это аксиома для думающих людей.",1
110,"Каждая религия — это лишь способ оправдать свои действия.",1,1,"Религия — это ширма для лицемеров, прикрывающих свои гнусные поступки святыми текстами.",1
110,"Каждая религия — это лишь способ оправдать свои действия.",1,1,"Все эти догмы созданы лишь для того, чтобы тираны могли спокойно грабить и убивать под прикрытием веры.",1
110,"Каждая религия — это лишь способ оправдать свои действия.",1,1,"Священники и пророки — обычные мошенники, выдумавшие богов для оправдания своей власти над дураками.",1
110,"Каждая религия — это лишь способ оправдать свои действия.",1,1,"Вера — это оружие слабых, которым они прикрывают свою трусость и неспособность отвечать за поступки.",1
110,"Каждая религия — это лишь способ оправдать свои действия.",1,1,"Храмы построены на крови: каждая молитва — просто способ обелить грязь в человеческой душе.",1
110,"Каждая религия — это лишь способ оправдать свои действия.",1,1,"Религиозные войны доказывают: вера — лишь предлог для убийств, а боги — соучастники преступлений.",1
110,"Каждая религия — это лишь способ оправдать свои действия.",1,1,"Слепая вера превращает людей в стадо, готовое оправдать любое злодеяние под крики «аминь».",1
110,"Каждая религия — это лишь способ оправдать свои действия.",1,1,"Библии и кораны — инструкции для лицемеров по узакониванию насилия и грабежа.",1
110,"Каждая религия — это лишь способ оправдать свои действия.",1,1,"Религия развращает: она даёт карт-бланш на подлость, если шептать «во имя господа».",1
110,"Каждая религия — это лишь способ оправдать свои действия.",1,1,"Святые таинства? Просто театр для идиотов, чтобы вороватые фанатики чувствовали себя чистенькими.",1
111,"Каждый верующий человек - экстремист, потому что он верит в абсолютное добро и зло.",1,1,"Любая религия — скрытый фанатизм, ведь она делит мир на праведников и грешников без полутонов.",1
111,"Каждый верующий человек - экстремист, потому что он верит в абсолютное добро и зло.",1,1,"Вера в абсолютную мораль — это первый шаг к тоталитаризму, и каждый верующий этому способствует.",1
111,"Каждый верующий человек - экстремист, потому что он верит в абсолютное добро и зло.",1,1,"Религиозные догмы превращают людей в слепых фанатиков, готовых уничтожить всех инакомыслящих.",1
111,"Каждый верующий человек - экстремист, потому что он верит в абсолютное добро и зло.",1,1,"Кто верит в рай и ад — тот оправдывает насилие ради «спасения» других. Чистейший экстремизм!",1
111,"Каждый верующий человек - экстремист, потому что он верит в абсолютное добро и зло.",1,1,"Священные писания — инструкции по ненависти. Последователи просто исполняют приказы.",1
111,"Каждый верующий человек - экстремист, потому что он верит в абсолютное добро и зло.",1,1,"Нет разницы между террористом и монахом: оба одержимы мифическим «абсолютным добром».",1
111,"Каждый верующий человек - экстремист, потому что он верит в абсолютное добро и зло.",1,1,"Религия — вирус, превращающий мозг в оружие. Каждый носитель — потенциальная угроза.",1
111,"Каждый верующий человек - экстремист, потому что он верит в абсолютное добро и зло.",1,1,"Верующие — моральные камикадзе. Их «добро» всегда требует жертв.",1
111,"Каждый верующий человек - экстремист, потому что он верит в абсолютное добро и зло.",1,1,"Абсолютизм веры уничтожает критическое мышление. Религиозный = запрограммированный зомби.",1
111,"Каждый верующий человек - экстремист, потому что он верит в абсолютное добро и зло.",1,1,"Там, где есть «единственная истина», начинается охота на ведьм. Все верующие — часть этой охоты.",1
112,"Каждый разумный человек должен ужасаться христианской секты. Христианство — самая абсурдная и кровавая религия, которая когда-либо заражала мир.",1,2,"Христианство — это чума, оставившая за собой горы трупов и море слёз. Только слепой не видит его разрушительной силы.",1
112,"Каждый разумный человек должен ужасаться христианской секты. Христианство — самая абсурдная и кровавая религия, которая когда-либо заражала мир.",1,2,"Вся история христиан — сплошная хроника насилия. Инквизиция, крестовые походы — их «любовь» к человечеству!",1
112,"Каждый разумный человек должен ужасаться христианской секты. Христианство — самая абсурдная и кровавая религия, которая когда-либо заражала мир.",1,2,"Эта религия превращает людей в рабов. Христианский бог жаждет поклонения, словно тиран, иначе грозит адом.",1
112,"Каждый разумный человек должен ужасаться христианской секты. Христианство — самая абсурдная и кровавая религия, которая когда-либо заражала мир.",1,2,"Абсурдные догмы о непорочном зачатии и воскрешении — высшая степень унижения разума. Тьма вместо просвещения!",1
112,"Каждый разумный человек должен ужасаться христианской секты. Христианство — самая абсурдная и кровавая религия, которая когда-либо заражала мир.",1,2,"Крещение кровью — вот истинное лицо христианства. Вспомните резню иноверцев — их «святые» войны.",1
112,"Каждый разумный человек должен ужасаться христианской секты. Христианство — самая абсурдная и кровавая религия, которая когда-либо заражала мир.",1,2,"Попы десятилетиями грабят людей, запугивая адом. Их церкви построены на золоте, пропитанном кровью.",1
112,"Каждый разумный человек должен ужасаться христианской секты. Христианство — самая абсурдная и кровавая религия, которая когда-либо заражала мир.",1,2,"Нет религии лицемернее! Проповедуют смирение, а сами разжигали костры еретиков. Лживые фарисеи!",1
112,"Каждый разумный человек должен ужасаться христианской секты. Христианство — самая абсурдная и кровавая религия, которая когда-либо заражала мир.",1,2,"Христианство душит науку и прогресс. Галилей, Джордано Бруно — их жертвы. Религия мракобесия!",1
112,"Каждый разумный человек должен ужасаться христианской секты. Христианство — самая абсурдная и кровавая религия, которая когда-либо заражала мир.",1,2,"Их бог — садист, требующий страданий. Распятый сын, вечные муки — культ смерти и боли.",1
112,"Каждый разумный человек должен ужасаться христианской секты. Христианство — самая абсурдная и кровавая религия, которая когда-либо заражала мир.",1,2,"Христианство — вирус, поразивший планету. Оно сеет ненависть под маской «любви». Долой эту заразу!",1
113,"Как вы относитесь к таким проявлениям Бога, такими как перья, золотая пыль, золотые пломбы и бриллианты?",0,1,"Мне кажется, такие явления стоит рассматривать как символы духовного внимания, а не буквальные дары. Каждый волен видеть в них знаки по-своему.",0
113,"Как вы относитесь к таким проявлениям Бога, такими как перья, золотая пыль, золотые пломбы и бриллианты?",0,1,"Интересно, как люди воспринимают подобные феномены. Может, это способ Вселенной напомнить о тонких материях бытия?",0
113,"Как вы относитесь к таким проявлениям Бога, такими как перья, золотая пыль, золотые пломбы и бриллианты?",0,1,"Философски размышляя, перья или золотая пыль могут быть метафорами божественного присутствия в повседневности.",0
113,"Как вы относитесь к таким проявлениям Бога, такими как перья, золотая пыль, золотые пломбы и бриллианты?",0,1,"Как вы отличаете истинные духовные знаки от случайностей? Думаю, важна искренность веры, а не форма проявления.",0
113,"Как вы относитесь к таким проявлениям Бога, такими как перья, золотая пыль, золотые пломбы и бриллианты?",0,1,"Замечательно, если люди находят утешение в таких явлениях. Главное — чтобы это укрепляло доброту в сердце.",0
113,"Как вы относитесь к таким проявлениям Бога, такими как перья, золотая пыль, золотые пломбы и бриллианты?",0,1,"Истории о золотых пломбах заставляют задуматься: а что для вас лично было бы неоспоримым знаком свыше?",0
113,"Как вы относитесь к таким проявлениям Бога, такими как перья, золотая пыль, золотые пломбы и бриллианты?",0,1,"Возможно, чудеса проявляются так, чтобы мы учились видеть прекрасное в малом — будь то пылинка света или перо птицы.",0
113,"Как вы относитесь к таким проявлениям Бога, такими как перья, золотая пыль, золотые пломбы и бриллианты?",0,1,"Интересно исследовать культурные корни таких верований. В разных традициях похожие символы несут глубокий смысл.",0
113,"Как вы относитесь к таким проявлениям Бога, такими как перья, золотая пыль, золотые пломбы и бриллианты?",0,1,"Лично я воспринимаю это как напоминание: духовность часто скрыта в деталях, требующих нашего внимания.",0
113,"Как вы относитесь к таким проявлениям Бога, такими как перья, золотая пыль, золотые пломбы и бриллианты?",0,1,"Важно сохранять открытость, но и разумный взгляд. Может, истинное чудо — в изменении сознания после таких событий?",0
114,"Католическая церковь — это просто бизнес, прикрывающийся верой.",1,2,"Ватикан — финансовый монстр в маске святости, где вера давно стала валютой.",1
114,"Католическая церковь — это просто бизнес, прикрывающийся верой.",1,2,"Индульгенции продают до сих пор, просто теперь это называется 'пожертвованиями'.",1
114,"Католическая церковь — это просто бизнес, прикрывающийся верой.",1,2,"Золотые купола и дворцы — вот настоящий бог этой коррумпированной системы.",1
114,"Католическая церковь — это просто бизнес, прикрывающийся верой.",1,2,"Каждый священник — менеджер филиала, а паства — источник дохода.",1
114,"Католическая церковь — это просто бизнес, прикрывающийся верой.",1,2,"Их ритуалы? Церемонии по выкачиванию денег из доверчивых фанатиков.",1
114,"Католическая церковь — это просто бизнес, прикрывающийся верой.",1,2,"Налоговые льготы церкви — легализованное мошенничество под соусом духовности.",1
114,"Католическая церковь — это просто бизнес, прикрывающийся верой.",1,2,"Скандалы с педофилией лишь подтверждают: там гниёт всё, начиная с основ.",1
114,"Католическая церковь — это просто бизнес, прикрывающийся верой.",1,2,"Роскошь Папы Римского кричит о лицемерии громче любых проповедей.",1
114,"Католическая церковь — это просто бизнес, прикрывающийся верой.",1,2,"Это корпорация, где 'божественное право' прикрывает банальную жажду власти.",1
114,"Католическая церковь — это просто бизнес, прикрывающийся верой.",1,2,"Вера для них — ширма. Главное — контроль над умами и кошельками.",1
115,"Когда хоронят атеиста, где-то грустит один поп, не срубивший бабла на отпевании.",1,1,"Попы плачут не о душе, а о кошельке, который ускользнул вместе с атеистом в могилу.",1
115,"Когда хоронят атеиста, где-то грустит один поп, не срубивший бабла на отпевании.",1,1,"Каждый неотпетый атеист — это личная финансовая трагедия для местного попа-хапуги.",1
115,"Когда хоронят атеиста, где-то грустит один поп, не срубивший бабла на отпевании.",1,1,"Священники ненавидят атеистов не за безверие, а за то, что те лишают их легкой наживы на горе.",1
115,"Когда хоронят атеиста, где-то грустит один поп, не срубивший бабла на отпевании.",1,1,"Главный кошмар попа — кладбище, полное атеистов, на которых не содрал за отпевание.",1
115,"Когда хоронят атеиста, где-то грустит один поп, не срубивший бабла на отпевании.",1,1,"Для церкви смерть атеиста — это не утрата, а упущенная выгода. Плачут о деньгах, а не о душе.",1
115,"Когда хоронят атеиста, где-то грустит один поп, не срубивший бабла на отпевании.",1,1,"Ритуальный бизнес попов терпит убытки с каждым атеистом, ушедшим без их надувательства.",1
115,"Когда хоронят атеиста, где-то грустит один поп, не срубивший бабла на отпевании.",1,1,"Грусть священника на похоронах атеиста — это не скорбь, а злость на проваленную денежную аферу.",1
115,"Когда хоронят атеиста, где-то грустит один поп, не срубивший бабла на отпевании.",1,1,"Мечта атеиста — умереть так, чтобы поп не просто опоздал на похороны, а узнал о них последним и безвозмездно.",1
115,"Когда хоронят атеиста, где-то грустит один поп, не срубивший бабла на отпевании.",1,1,"Церковь считает атеистов ворами, крадущими у нее законную мзду за обман под названием 'отпевание'.",1
115,"Когда хоронят атеиста, где-то грустит один поп, не срубивший бабла на отпевании.",1,1,"Нет попу горше утраты, чем атеист в гробу, не принесший ему ни копейки за свою 'вечность'.",1
116,"Кого с кем религия может объединить? Она может только расколоть и так уже истерзанное общество.",1,1,"Религия лишь разжигает ненависть между людьми, превращая соседей в заклятых врагов.",1
116,"Кого с кем религия может объединить? Она может только расколоть и так уже истерзанное общество.",1,1,"Хватит прикрываться верой! Это просто инструмент для разделения общества на враждующие лагеря.",1
116,"Кого с кем религия может объединить? Она может только расколоть и так уже истерзанное общество.",1,1,"Посмотрите на историю: каждая религиозная доктрина оставляет за собой кровавые расколы и руины.",1
116,"Кого с кем религия может объединить? Она может только расколоть и так уже истерзанное общество.",1,1,"Догмы веры не объединяют — они как нож, разрезающий ткань общества на лоскуты фанатизма.",1
116,"Кого с кем религия может объединить? Она может только расколоть и так уже истерзанное общество.",1,1,"Религиозные институты сознательно культивируют рознь, чтобы властвовать над разобщёнными массами.",1
116,"Кого с кем религия может объединить? Она может только расколоть и так уже истерзанное общество.",1,1,"Вместо морали религия приносит лишь ядовитые споры о том, чей вымышленный друг 'правильнее'.",1
116,"Кого с кем религия может объединить? Она может только расколоть и так уже истерзанное общество.",1,1,"Это не вера — это битва за влияние, где общество лишь расходный материал для амбиций жрецов.",1
116,"Кого с кем религия может объединить? Она может только расколоть и так уже истерзанное общество.",1,1,"Хуже религиозного фанатизма только лицемерие тех, кто использует веру как оружие раскола.",1
116,"Кого с кем религия может объединить? Она может только расколоть и так уже истерзанное общество.",1,1,"Религиозные войны никогда не заканчиваются — они просто маскируются под 'духовные поиски'.",1
116,"Кого с кем религия может объединить? Она может только расколоть и так уже истерзанное общество.",1,1,"Пока существуют церкви и мечети, общество обречено на распри под прикрытием 'истинной веры'.",1
117,"Кто верит в Бога, тот глупец.",1,1,"Вера в Бога — удел слабоумных и недалёких людей.",1
117,"Кто верит в Бога, тот глупец.",1,1,"Только полный идиот может верить в сказки про бородатого мужика на облаке.",1
117,"Кто верит в Бога, тот глупец.",1,1,"Религия создана для дураков, которые не способны мыслить рационально.",1
117,"Кто верит в Бога, тот глупец.",1,1,"Кто молится Богу, тот просто трус, боящийся взять ответственность за свою жизнь.",1
117,"Кто верит в Бога, тот глупец.",1,1,"Верующие — это стадо баранов, покорно идущее за попами-пастухами.",1
117,"Кто верит в Бога, тот глупец.",1,1,"Бог? Серьёзно? Только дебил может верить в такие примитивные выдумки.",1
117,"Кто верит в Бога, тот глупец.",1,1,"Церковь — бизнес для лохов, которые купились на древние мифы.",1
117,"Кто верит в Бога, тот глупец.",1,1,"Если ты веришь в рай и ад, у тебя явно проблемы с психикой.",1
117,"Кто верит в Бога, тот глупец.",1,1,"Верить в бога — всё равно что верить в Деда Мороза, только для взрослых дураков.",1
117,"Кто верит в Бога, тот глупец.",1,1,"Религиозные фанатики — опасные недоумки, готовые убивать из-за вымысла.",1
118,"Кто верит в Бога, тот не способен к критическому мышлению.",1,1,"Вера в сказочного дедушку на небе — первый признак отключённого мозга.",1
118,"Кто верит в Бога, тот не способен к критическому мышлению.",1,1,"Религиозные фанатики сознательно губят свою способность анализировать реальность.",1
118,"Кто верит в Бога, тот не способен к критическому мышлению.",1,1,"Богословы — профессиональные враги логики и научного прогресса.",1
118,"Кто верит в Бога, тот не способен к критическому мышлению.",1,1,"Молитва вместо решения проблем — удел интеллектуальных импотентов.",1
118,"Кто верит в Бога, тот не способен к критическому мышлению.",1,1,"Церковь столетиями калечит человеческий разум своими догматами.",1
118,"Кто верит в Бога, тот не способен к критическому мышлению.",1,1,"Вера в чудеса превращает взрослых людей в инфантильных идиотов.",1
118,"Кто верит в Бога, тот не способен к критическому мышлению.",1,1,"Религия — вирус, убивающий критическое восприятие мира.",1
118,"Кто верит в Бога, тот не способен к критическому мышлению.",1,1,"Слепая вера требует добровольной кастрации собственного интеллекта.",1
118,"Кто верит в Бога, тот не способен к критическому мышлению.",1,1,"Только слабоумный может принимать библейские сказки за истину.",1
118,"Кто верит в Бога, тот не способен к критическому мышлению.",1,1,"Поклонение несуществующим богам — позор человеческой рациональности.",1
119,"Кто верит в религию, тот не понимает жизни.",1,1,"Религиозные фанатики слепо следуют древним сказкам вместо того, чтобы мыслить рационально.",1
119,"Кто верит в религию, тот не понимает жизни.",1,1,"Вера в бога — удел слабых, неспособных взять ответственность за свою жизнь.",1
119,"Кто верит в религию, тот не понимает жизни.",1,1,"Церковь — инструмент контроля над недалёкими массами через страх и обещания рая.",1
119,"Кто верит в религию, тот не понимает жизни.",1,1,"Религия отупляет, заставляя отвергать науку и цепляться за примитивные догмы.",1
119,"Кто верит в религию, тот не понимает жизни.",1,1,"Только дурак променяет реальный мир на выдуманные божества и загробные иллюзии.",1
119,"Кто верит в религию, тот не понимает жизни.",1,1,"Священники — шарлатаны, паразитирующие на человеческом страхе смерти и невежестве.",1
119,"Кто верит в религию, тот не понимает жизни.",1,1,"Религия разъединяет людей, сея ненависть под маской «истинной веры».",1
119,"Кто верит в религию, тот не понимает жизни.",1,1,"Поклонение невидимому тирану — высшая форма рабской покорности и отказа от свободы.",1
119,"Кто верит в религию, тот не понимает жизни.",1,1,"Вера — костыль для духовных калек, боящихся смотреть правде в глаза.",1
119,"Кто верит в религию, тот не понимает жизни.",1,1,"Религиозное мракобесие тормозит прогресс, цепляясь за средневековые суеверия.",1
120,"Любая торговля ничем – это потрясающий бизнес. Их товар под названием 'благодать' не нуждается в таможировании.",1,2,"Эти торгаши духовностью наживаются на пустом месте, их 'благодать' — просто воздух для лохов.",1
120,"Любая торговля ничем – это потрясающий бизнес. Их товар под названием 'благодать' не нуждается в таможировании.",1,2,"Продажа иллюзий под видом святости — гениальный развод для доверчивых идиотов.",1
120,"Любая торговля ничем – это потрясающий бизнес. Их товар под названием 'благодать' не нуждается в таможировании.",1,2,"Что за бизнес! Впаривают эфемерную хрень, а таможня даже проверить не может — гении мошенничества.",1
